# border flatness vs border COLOUR flatness, every png on origin/farm-results-rtx5090
# 2026-08-16. Columns: lum_flat | colour_flat | path
#   lum_flat    fraction of the outer 8% band within +/-8 autocontrast luminance levels of the band median  (THE LIVE RULE: >=0.62 blocks)
#   colour_flat fraction of the SAME band within +/-6 RGB levels of the band's median COLOUR, no autocontrast (reported only, decides nothing)
# Cover-cropped to 704x1280 exactly as the box crops, i.e. what LTX sees. n=2510, 0 unreadable.
#
# WHY THE STATISTIC WAS NOT SWAPPED. Deciding on colour_flat>=0.62 instead flips 36 rows,
# every one of them BLOCK->PASS and none the other way. Those 36 are 22 distinct pictures.
# All 22 were opened on a contact sheet and labelled by eye; 14 are real character cards
# or costume turnarounds and must stay blocked, so the swap was rejected:
#
#  lum   colour  verdict  path -- what is actually in the picture
#  0.931 0.519  CARD   farm-out/ep2-b10-patrol-scene-0813/10-no-form-ipa-r0-w010-s1.png -- one figure, clipboard, blank pale ground, no location
#  0.812 0.407  MACRO  farm-out/ep2-b18-figlit-0814/18-the-decision-ipa-r0-w015-s3.png -- hand holding a sprouting fruit on a pink gradient -- no world
#  0.776 0.002  MACRO  farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r3-w015-s1.png -- leaf spray on cream paper -- no world
#  0.776 0.316  CARD   farm-out/ep2-b09-scene-0814/09-the-pause-ipa-r3-w015-s3.png -- head-and-shoulders portrait, token grass, no location
#  0.744 0.616  CARD   farm-out/ep2-b14-adultplate-0813/14-the-defense-ipa-r3-w015-s1.png -- goblin costume card, faint green wash, a few leaves
#  0.740 0.461  SCENE  farm-out/ep2-b06-conf-0814/b05-init-704x1280.png -- THE BLOCKED PLATE: field, hedge, flowers, two guards
#  0.717 0.288  CARD   farm-out/ep2-b04-stdviews-s6-0815/04-the-footnote-ipa-r0-w015-s6.png -- goblin costume card on a pale gradient, small grass patch
#  0.696 0.167  CARD   farm-out/ep2-b10-patrol-scene-r2-0813/10-no-form-ipa-r0-w020-s0.png -- one figure, blank pale ground
#  0.686 0.395  SCENE  farm-out/ep2-goblin-staged/10-no-form-wave1-s3.png -- dark staged shot, two figures, rim light
#  0.685 0.573  CARD   farm-out/ep2-b05-guardpick-0814/05-the-patrol-ipa-r1-w015-s2.png -- single figure from behind on a pale ground, token bushes
#  0.685 0.608  SHEET  farm-out/ep2-guard-sheet-b-r2-0814/06-the-clipboard-wave1-s0.png -- TWO-VIEW TURNAROUND, front and back of one character, blank ground
#  0.682 0.102  MACRO  farm-out/ep2-b18-figleaf3-0814/18-the-decision-ipa-r2-w015-s3.png -- hand and stem on a warm gradient -- no world
#  0.673 0.256  SHEET  farm-out/ep2-b11-guardpick-0814/11-they-leave-ipa-r3-w015-s3.png -- TWO-VIEW TURNAROUND, front and back, blank ground
#  0.673 0.376  CARD   farm-out/ep2-b11-guardpick-0814/11-they-leave-ipa-r0-w015-s2.png -- one figure, hands out, blank pale ground
#  0.668 0.564  MACRO  farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r3-w015-s1.png -- single fruit, no world
#  0.659 0.564  CARD   farm-out/ep2-b19-ipa-wedge-0812/19-the-drop-ipa-r0-w010-s2.png -- goblin costume card, pale ground
#  0.653 0.230  CARD   farm-out/ep2-b04-knob-scale-0813/04-the-footnote-ipa-r0-w015-c080-s3.png -- goblin costume card, pale ground
#  0.651 0.620  SHEET  farm-out/ep2-charref-goblin-r2-0812/04-the-footnote-wave1-s1.png -- TWO-VIEW goblin turnaround, blank ground
#  0.651 0.617  MACRO  farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r3-w015-s0.png -- hand holding berries on a mauve gradient -- no world
#  0.633 0.614  CARD   farm-out/ep2-b02-adult-b-0813/02-the-sprint-ipa-r0-w015-s0.png -- one figure, blank pale ground, thought bubble
#  0.630 0.594  CARD   farm-out/ep2-b09-guardpick-0814/09-the-pause-ipa-r3-w015-s0.png -- goblin costume card, blank ground
#  0.621 0.008  SCENE  farm-out/ep2-b06-guardpick-0814/06-the-clipboard-ipa-r1-w015-s1.png -- figure from behind, sky over grass, hedge
#
# VERDICT KEY: CARD/SHEET = must stay blocked (14 of 22). SCENE = a place is depicted (3).
# MACRO = no character card but no world either; the guard passes these anyway today (5).
#
0.2127	0.1337	farm-out/ep1-b06-r8c-clear5/06-too-blue-r8c-step5-s0.png
0.2448	0.0020	farm-out/ep1-b06-r8c-clear5/06-too-blue-r8c-step5-s1.png
0.1079	0.0518	farm-out/ep1-b06-r8d-step3/06-too-blue-r8d-step3-s0.png
0.0713	0.0194	farm-out/ep1-b06-r8d-step3/06-too-blue-r8d-step3-s1.png
0.0645	0.0000	farm-out/ep1-b05-sapling-reveal-0811/05-sapling-reveal-reveal-r1-s0.png
0.0580	0.0027	farm-out/ep1-b05-sapling-reveal-0811/05-sapling-reveal-reveal-r1-s1.png
0.0277	0.0000	farm-out/ep1-b05-sapling-reveal-0811/05-sapling-reveal-reveal-r1-s2.png
0.0983	0.0418	farm-out/ep1-b05-sapling-reveal-0811/05-sapling-reveal-reveal-r1-s3.png
0.0760	0.0188	farm-out/ep1-b06-r8a2-tallgrass-below/06-too-blue-r8a2-s0.png
0.0925	0.0055	farm-out/ep1-b06-r8a2-tallgrass-below/06-too-blue-r8a2-s1.png
0.0512	0.0003	farm-out/ep1-b06-r8a2-tallgrass-below/06-too-blue-r8a2-s2.png
0.0403	0.0008	farm-out/ep1-b06-r8a2-tallgrass-below/06-too-blue-r8a2-s3.png
1.0000	1.0000	farm-out/ep2-b01-brightbase-figmatte/b01-bright-s3-leaf-mask.png
0.1510	0.0582	farm-out/ep2-b01-brightbase-figmatte/b01-bright-s3-leaf.png
1.0000	1.0000	farm-out/ep2-b01-brightbase-figmatte/b01-bright-s3-mask.png
0.1510	0.0582	farm-out/ep2-b01-brightbase-figmatte/b01-bright-s3.png
0.0978	0.0172	farm-out/ep2-b01-cold-r2/b01-fig-704x1280.png
0.0978	0.0172	farm-out/ep2-b01-cold-r2B/b01-fig-704x1280.png
0.0978	0.0172	farm-out/ep2-b01-conf/b01-fig-704x1280.png
0.0978	0.0172	farm-out/ep2-b01-confB/b01-fig-704x1280.png
0.0978	0.0172	farm-out/ep2-b01-figfive/b01-fig-704x1280.png
0.0978	0.0172	farm-out/ep2-b01-figfiveB/b01-fig-704x1280.png
0.1385	0.0140	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r0-w015-s0.png
0.4678	0.0517	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r0-w015-s1.png
0.3971	0.1670	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r0-w015-s2.png
0.3739	0.2183	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r0-w015-s3.png
0.2573	0.1612	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r1-w015-s0.png
0.4671	0.4131	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r1-w015-s1.png
0.4686	0.2285	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r3-w015-s2.png
0.1022	0.0749	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r3-w015-s3.png
0.0978	0.0172	farm-out/ep2-b01-figgrow-r3/b01-fig-704x1280.png
0.7433	0.7177	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r0-w015-s0.png
0.4830	0.2647	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r0-w015-s1.png
0.5251	0.1586	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r0-w015-s2.png
0.5410	0.4864	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r0-w015-s3.png
0.3460	0.3079	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r1-w015-s0.png
0.1590	0.0585	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r1-w015-s1.png
0.1032	0.0070	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r1-w015-s2.png
0.4208	0.3935	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r1-w015-s3.png
0.0503	0.0035	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r2-w015-s0.png
0.1527	0.0014	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r2-w015-s1.png
0.5192	0.5035	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r2-w015-s2.png
0.2352	0.1505	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r2-w015-s3.png
0.8285	0.7561	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r3-w015-s0.png
0.2185	0.1153	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r1-w015-s2.png
0.0961	0.0854	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r1-w015-s3.png
0.1243	0.0651	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r2-w015-s0.png
0.0917	0.0513	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r2-w015-s1.png
0.1480	0.0772	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r2-w015-s2.png
0.1394	0.1170	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r2-w015-s3.png
0.6509	0.6173	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r3-w015-s0.png
0.5012	0.3929	farm-out/ep2-b01-figfruit-0814/01-cold-open-ipa-r3-w015-s1.png
0.6683	0.5635	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r3-w015-s1.png
0.2399	0.0228	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r3-w015-s2.png
0.4481	0.0000	farm-out/ep2-b01-figleaf-0814/01-cold-open-ipa-r3-w015-s3.png
0.6505	0.6482	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r0-w015-s0.png
0.5242	0.4242	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r0-w015-s1.png
0.4070	0.1660	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r0-w015-s2.png
0.2552	0.1214	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r0-w015-s3.png
0.4323	0.4386	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r1-w015-s0.png
0.2625	0.0967	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r1-w015-s1.png
0.2333	0.1614	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r1-w015-s2.png
0.3453	0.2086	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r1-w015-s3.png
0.7387	0.7236	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r2-w015-s0.png
0.2163	0.0062	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r2-w015-s1.png
0.3622	0.1705	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r2-w015-s2.png
0.3850	0.0882	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r2-w015-s3.png
0.4238	0.2036	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r3-w015-s0.png
0.4553	0.3849	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r3-w015-s1.png
0.5452	0.1349	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r3-w015-s2.png
0.1553	0.0869	farm-out/ep2-b01-figleaf2-0814/01-cold-open-ipa-r3-w015-s3.png
0.6905	0.6845	farm-out/ep2-b01-figleaf2-wedge-0814/01-cold-open-ipa-r0-w010-s0.png
0.5135	0.5053	farm-out/ep2-b01-figleaf2-wedge-0814/01-cold-open-ipa-r0-w010-s1.png
0.1726	0.0938	farm-out/ep2-b01-figleaf2-wedge-0814/01-cold-open-ipa-r0-w010-s2.png
0.0399	0.0015	farm-out/ep2-b01-figleaf2-wedge-0814/01-cold-open-ipa-r0-w010-s3.png
0.3367	0.2959	farm-out/ep2-b01-figleaf2-wedge-0814/01-cold-open-ipa-r0-w020-s0.png
0.4940	0.3861	farm-out/ep2-b01-figleaf2-wedge-0814/01-cold-open-ipa-r0-w020-s1.png
0.4338	0.3561	farm-out/ep2-b01-figleaf2-wedge-0814/01-cold-open-ipa-r0-w020-s2.png
0.3250	0.0739	farm-out/ep2-b01-figleaf2-wedge-0814/01-cold-open-ipa-r0-w020-s3.png
0.6509	0.6173	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r0-w015-s0.png
0.5012	0.3929	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r0-w015-s1.png
0.4686	0.2285	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r0-w015-s2.png
0.1022	0.0749	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r0-w015-s3.png
0.2483	0.1881	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r1-w015-s0.png
0.2238	0.1584	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r1-w015-s1.png
0.1254	0.0770	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r1-w015-s2.png
0.2185	0.1172	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r1-w015-s3.png
0.1385	0.0140	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r2-w015-s0.png
0.4678	0.0517	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r2-w015-s1.png
0.3971	0.1670	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r2-w015-s2.png
0.3739	0.2183	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r2-w015-s3.png
0.2573	0.1612	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r3-w015-s0.png
0.1424	0.0244	farm-out/ep2-b01-figmatte/b01-figmatte-s1-leaf.png
1.0000	1.0000	farm-out/ep2-b01-figmatte/b01-figmatte-s1-mask.png
0.1424	0.0244	farm-out/ep2-b01-figmatte/b01-figmatte-s1.png
1.0000	1.0000	farm-out/ep2-b01-figmatte/b01-figmatte-s2-leaf-mask.png
0.1424	0.0244	farm-out/ep2-b01-figmatte/b01-figmatte-s2-leaf.png
1.0000	1.0000	farm-out/ep2-b01-figmatte/b01-figmatte-s2-mask.png
0.1424	0.0244	farm-out/ep2-b01-figmatte/b01-figmatte-s2.png
1.0000	1.0000	farm-out/ep2-b01-figmatte/b01-figmatte-s3-leaf-mask.png
0.7765	0.0018	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r3-w015-s1.png
0.2941	0.0327	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r3-w015-s2.png
0.0451	0.0206	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r3-w015-s3.png
1.0000	1.0000	farm-out/ep2-b01-figmatte/b01-figmatte-s0-leaf-mask.png
0.1424	0.0244	farm-out/ep2-b01-figmatte/b01-figmatte-s0-leaf.png
1.0000	1.0000	farm-out/ep2-b01-figmatte/b01-figmatte-s0-mask.png
0.1424	0.0244	farm-out/ep2-b01-figmatte/b01-figmatte-s0.png
1.0000	1.0000	farm-out/ep2-b01-figmatte/b01-figmatte-s1-leaf-mask.png
0.4671	0.4131	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r3-w015-s1.png
0.2185	0.1153	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r3-w015-s2.png
0.0961	0.0854	farm-out/ep2-b01-figleaf3-0814/01-cold-open-ipa-r3-w015-s3.png
0.7766	0.7238	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r0-w015-s0.png
0.3906	0.2973	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r0-w015-s1.png
0.8720	0.7469	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r0-w015-s2.png
0.4228	0.2059	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r0-w015-s3.png
0.4175	0.0021	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r1-w015-s0.png
0.1424	0.0244	farm-out/ep2-b01-figmatte/b01-figmatte-s3-leaf.png
1.0000	1.0000	farm-out/ep2-b01-figmatte/b01-figmatte-s3-mask.png
0.1424	0.0244	farm-out/ep2-b01-figmatte/b01-figmatte-s3.png
0.7448	0.7011	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r0-w015-s0.png
0.2392	0.0607	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r0-w015-s1.png
0.0762	0.0298	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r0-w015-s2.png
0.1415	0.0581	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r0-w015-s3.png
0.7448	0.7011	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r1-w015-s0.png
0.3829	0.3767	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r1-w015-s1.png
0.2708	0.1312	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r1-w015-s2.png
0.0593	0.0549	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r1-w015-s3.png
0.5307	0.5205	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r2-w015-s0.png
0.4454	0.4085	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r2-w015-s1.png
0.0931	0.0448	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r2-w015-s2.png
0.1774	0.1400	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r2-w015-s3.png
0.6118	0.6002	farm-out/ep2-b01-figlit-0814/01-cold-open-ipa-r3-w015-s0.png
0.2392	0.0607	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r1-w015-s1.png
0.0762	0.0298	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r1-w015-s2.png
0.1415	0.0581	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r1-w015-s3.png
0.7448	0.7011	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r2-w015-s0.png
0.2392	0.0607	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r2-w015-s1.png
0.0762	0.0298	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r2-w015-s2.png
0.1415	0.0581	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r2-w015-s3.png
0.7448	0.7011	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r3-w015-s0.png
0.2392	0.0607	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r3-w015-s1.png
0.0762	0.0298	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r3-w015-s2.png
0.1415	0.0581	farm-out/ep2-b01-figref-0814/01-cold-open-ipa-r3-w015-s3.png
0.7505	0.7408	farm-out/ep2-b01-figref-matte-0814/01-cold-open-ipa-r0-w015-s0.png
